,Request Id,request_execution_plus_preemption_time,cdf
247,751,1.8498746124777266,0.0001481042654028436
3588,4073,7.331435263393177,0.0002962085308056872
5366,5848,8.209777210259933,0.0004443127962085308
6,472,8.90805354088327,0.0005924170616113745
420,888,8.956406398455242,0.000740521327014218
3555,4032,9.669340727817387,0.0008886255924170616
5555,6032,10.231797222845893,0.0010367298578199053
4595,5076,10.329217270452553,0.001184834123222749
5912,6379,11.074296759659813,0.0013329383886255925
27,510,11.790561667774496,0.001481042654028436
4215,4686,12.156796735227582,0.0016291469194312795
13,461,12.910688616856039,0.0017772511848341231
3327,3795,13.009937602459594,0.0019253554502369668
1663,2120,13.431817356105832,0.0020734597156398106
3637,4090,13.82767570769886,0.002221563981042654
4932,5389,13.838242194856774,0.002369668246445498
6497,6949,14.123816531032327,0.002517772511848341
5893,6350,14.29940916945534,0.002665876777251185
37,507,14.692563796742276,0.0028139810426540284
2885,3335,14.806241582414417,0.002962085308056872
203,642,14.81842369730927,0.0031101895734597157
4017,4472,14.911391741998768,0.003258293838862559
5524,5982,15.38345706948973,0.003406398104265403
2622,3071,15.401540117030416,0.0035545023696682463
1828,2277,15.655951575454898,0.00370260663507109
2943,3393,15.859856826991608,0.0038507109004739335
6327,6775,15.920280970405548,0.003998815165876777
3118,3571,16.022593285441705,0.004146919431279621
4213,4665,16.31799839817524,0.0042950236966824646
3798,4246,16.567309501261054,0.004443127962085308
6236,6684,16.5844220057192,0.004591232227488151
6680,7121,16.590673088179415,0.004739336492890996
5388,5835,16.732053166302485,0.004887440758293839
5624,6072,16.871121493722725,0.005035545023696682
4573,5023,17.20818690567702,0.005183649289099526
42,491,17.508248503577278,0.00533175355450237
3933,4383,17.65135740999763,0.0054798578199052135
2276,2719,17.67117110734508,0.005627962085308057
3,398,18.039840456865196,0.0057760663507109
3349,3797,18.112720023554477,0.005924170616113744
1434,1866,18.398817457038394,0.006072274881516588
4610,5057,19.022794729036562,0.006220379146919431
6589,7024,19.04131499233468,0.006368483412322275
4753,5191,19.099754465914817,0.006516587677725118
5715,6154,19.13341891057324,0.006664691943127962
5978,6412,19.182971831705263,0.006812796208530806
3682,4111,19.24131634871994,0.006960900473933649
4336,4781,19.241566643624292,0.0071090047393364926
6582,7017,19.288769695848913,0.007257109004739337
144,569,19.36940291852178,0.00740521327014218
6458,6897,19.60728839665573,0.007553317535545024
4568,5007,19.824613046263952,0.007701421800947867
1650,2087,19.938629942952986,0.00784952606635071
2324,2759,20.02598891244273,0.007997630331753554
3526,3959,20.071008357015682,0.008145734597156399
204,627,20.173079268803704,0.008293838862559242
5709,6139,20.24462373979287,0.008441943127962086
41,468,20.364238246230155,0.008590047393364929
2818,3249,20.477748398875214,0.008738151658767773
6107,6539,20.683147616204874,0.008886255924170616
3469,3898,20.68629049435254,0.00903436018957346
5775,6215,20.754394559019136,0.009182464454976303
140,560,20.849927759902474,0.009330568720379146
4961,5393,20.96878009667302,0.009478672985781991
6318,6749,21.1475154585608,0.009626777251184835
4951,5378,21.267115241701084,0.009774881516587678
6481,6911,21.32730254244248,0.009922985781990521
2381,2807,21.376847429811463,0.010071090047393365
5688,6121,21.445057222803126,0.010219194312796208
781,1200,21.549887740647574,0.010367298578199052
3286,3718,21.834157831412167,0.010515402843601895
5129,5558,21.926559644081458,0.01066350710900474
2044,2469,22.068590442767864,0.010811611374407584
3197,3635,22.26681148958737,0.010959715639810427
2950,3374,22.337733122345828,0.01110781990521327
2363,2784,22.358868470860614,0.011255924170616114
5157,5589,22.407220642952748,0.011404028436018957
6015,6444,22.46411250629424,0.0115521327014218
2344,2765,22.483452651521528,0.011700236966824644
101,526,22.5750528167968,0.011848341232227487
6019,6449,22.579428337850874,0.011996445497630332
2753,3176,22.66569207758553,0.012144549763033176
6551,6966,22.70078113990111,0.01229265402843602
4895,5321,22.923545422685226,0.012440758293838863
1324,1738,22.97338434742997,0.012588862559241706
438,845,23.118669569383723,0.01273696682464455
75,504,23.174596343661037,0.012885071090047393
2915,3333,23.215136523249726,0.013033175355450236
5170,5597,23.276548586076363,0.013181279620853081
21,407,23.303594065615815,0.013329383886255925
71,496,23.49515933914192,0.013477488151658768
1602,2014,23.5304234651899,0.013625592417061612
2332,2750,23.54899651999471,0.013773696682464455
5595,6016,23.554359427628164,0.013921800947867298
3551,3974,23.568865690334047,0.014069905213270142
2506,2921,23.596735366799084,0.014218009478672985
4102,4517,23.638770864636772,0.014366113744075829
6333,6753,23.78858416217062,0.014514218009478674
5417,5841,23.794696522056515,0.014662322274881517
3694,4100,23.801336036914112,0.01481042654028436
4946,5366,23.85494768682301,0.014958530805687204
404,809,23.905419501250698,0.015106635071090047
40,443,23.907788764724753,0.01525473933649289
48,455,23.998559876336902,0.015402843601895734
3542,3963,24.0480347080707,0.015550947867298577
5527,5953,24.107350321628246,0.01569905213270142
8,357,24.228412541871517,0.015847156398104266
2379,2791,24.286131262000843,0.015995260663507108
4036,4452,24.425650830620903,0.016143364928909953
4368,4785,24.474506017965943,0.016291469194312798
2362,2776,24.48189538167663,0.01643957345971564
6593,7010,24.62428183021557,0.016587677725118485
4259,4683,24.758734515658837,0.016735781990521326
987,1394,24.77133389098887,0.01688388625592417
93,513,24.778191865981398,0.017031990521327013
4088,4503,24.87929410133843,0.017180094786729858
3195,3623,24.901844959038336,0.0173281990521327
4309,4726,24.918930106064806,0.017476303317535545
4663,5084,24.92884049787224,0.01762440758293839
2157,2559,24.933695373860346,0.017772511848341232
4056,4469,24.990503571285476,0.017920616113744077
