,Time (sec),request_completion
0,8.09721364698253,1
1,8.21442962295196,2
2,8.414204533642106,3
3,8.80897580546704,4
4,9.200388026847337,5
5,10.323528504654425,6
6,10.860976738782606,7
7,11.573801824684445,8
8,12.212071593613617,9
9,12.405393437637096,10
10,12.673048844549257,11
11,12.752291796879353,12
12,13.069772553953902,13
13,13.336561247562424,14
14,14.184615423552321,15
15,15.110239134775982,16
16,15.123041572578435,17
17,15.340992452500634,18
18,15.430869589682663,19
19,15.471581731200436,20
20,15.811724346107118,21
21,15.84590718578207,22
22,15.8975032353617,23
23,16.8327967363557,24
24,16.99445093473044,25
25,17.915953765304064,26
26,18.12792266389629,27
27,18.195358042378622,28
28,19.74440984699379,29
29,23.449859146795305,30
30,25.088873248917544,31
31,37.60358761358989,32
